Year,Tm,Home_win_pct,Home_Games,Home_Wins,Away_win_pct,Away_Games,Away_Wins,Difference,Absolute Difference
2016,OAK,0.419753086,81,34,0.432098765,81,35,-0.012345679,0.012345679
2015,ARI,0.481481481,81,39,0.49382716,81,40,-0.012345679,0.012345679
2014,TEX,0.407407407,81,33,0.419753086,81,34,-0.012345679,0.012345679
2012,BOS,0.419753086,81,34,0.432098765,81,35,-0.012345679,0.012345679
2005,SFG,0.456790123,81,37,0.469135802,81,38,-0.012345679,0.012345679
1991,BAL,0.407407407,81,33,0.419753086,81,34,-0.012345679,0.012345679
1990,DET,0.481481481,81,39,0.49382716,81,40,-0.012345679,0.012345679
1990,SDP,0.456790123,81,37,0.469135802,81,38,-0.012345679,0.012345679
1971,CHW,0.481481481,81,39,0.49382716,81,40,-0.012345679,0.012345679
1971,HOU,0.481481481,81,39,0.49382716,81,40,-0.012345679,0.012345679
1970,SDP,0.382716049,81,31,0.395061728,81,32,-0.012345679,0.012345679
1963,KCA,0.444444444,81,36,0.456790123,81,37,-0.012345679,0.012345679
1953,NYY,0.649350649,77,50,0.662162162,74,49,-0.012811513,0.012811513
1972,NYM,0.525641026,78,41,0.538461538,78,42,-0.012820513,0.012820513
1957,PHI,0.487179487,78,38,0.5,78,39,-0.012820513,0.012820513
1949,BRO,0.615384615,78,48,0.628205128,78,49,-0.012820513,0.012820513
1904,SLB,0.41025641,78,32,0.423076923,78,33,-0.012820513,0.012820513
1951,DET,0.467532468,77,36,0.480519481,77,37,-0.012987013,0.012987013
1949,PHI,0.519480519,77,40,0.532467532,77,41,-0.012987013,0.012987013
1947,SLB,0.376623377,77,29,0.38961039,77,30,-0.012987013,0.012987013
1922,STL,0.545454545,77,42,0.558441558,77,43,-0.012987013,0.012987013
1913,BSN,0.441558442,77,34,0.454545455,77,35,-0.012987013,0.012987013
1960,BAL,0.571428571,77,44,0.584415584,77,45,-0.012987013,0.012987013
1938,CHC,0.571428571,77,44,0.584415584,77,45,-0.012987013,0.012987013
1878,CHC,0.485714286,35,17,0.5,26,13,-0.014285714,0.014285714
1879,BUF,0.575,40,23,0.58974359,39,23,-0.01474359,0.01474359
1880,CLV,0.545454545,44,24,0.56097561,41,23,-0.015521064,0.015521064
1909,STL,0.342105263,76,26,0.358974359,78,28,-0.016869096,0.016869096
1917,PIT,0.316455696,79,25,0.333333333,78,26,-0.016877637,0.016877637
1882,PHA,0.538461538,39,21,0.555555556,36,20,-0.017094017,0.017094017
1979,PIT,0.592592593,81,48,0.609756098,82,50,-0.017163505,0.017163505
1999,MIN,0.382716049,81,31,0.4,80,32,-0.017283951,0.017283951
1986,TOR,0.518518519,81,42,0.536585366,82,44,-0.018066847,0.018066847
1981,SDP,0.363636364,55,20,0.381818182,55,21,-0.018181818,0.018181818
1937,PHA,0.341772152,79,27,0.36,75,27,-0.018227848,0.018227848
1912,CHC,0.58974359,78,46,0.608108108,74,45,-0.018364518,0.018364518
1936,BSN,0.443037975,79,35,0.461538462,78,36,-0.018500487,0.018500487
1980,CIN,0.536585366,82,44,0.555555556,81,45,-0.01897019,0.01897019
1917,CIN,0.4875,80,39,0.506493506,77,39,-0.018993506,0.018993506
1962,MIN,0.548780488,82,45,0.567901235,81,46,-0.019120747,0.019120747
1976,DET,0.45,80,36,0.469135802,81,38,-0.019135802,0.019135802
2003,NYY,0.609756098,82,50,0.62962963,81,51,-0.019873532,0.019873532
1961,DET,0.609756098,82,50,0.62962963,81,51,-0.019873532,0.019873532
1915,NEW,0.506329114,79,40,0.526315789,76,40,-0.019986676,0.019986676
1952,BSN,0.402597403,77,31,0.423076923,78,33,-0.02047952,0.02047952
1932,CLE,0.558441558,77,43,0.578947368,76,44,-0.02050581,0.02050581
1875,WAS,0.166666667,12,2,0.1875,16,3,-0.020833333,0.020833333
1909,NYG,0.571428571,77,44,0.592592593,81,48,-0.021164021,0.021164021
1923,NYG,0.61038961,77,47,0.631578947,76,48,-0.021189337,0.021189337
1875,BRA,0.037037037,27,1,0.058823529,17,1,-0.021786492,0.021786492
1966,NYY,0.426829268,82,35,0.448717949,78,35,-0.02188868,0.02188868
1917,BOS,0.5625,80,45,0.584415584,77,45,-0.021915584,0.021915584
1938,STL,0.444444444,81,36,0.466666667,75,35,-0.022222222,0.022222222
1935,SLB,0.407894737,76,31,0.430379747,79,34,-0.02248501,0.02248501
1950,SLB,0.364864865,74,27,0.3875,80,31,-0.022635135,0.022635135
2001,CLE,0.55,80,44,0.573170732,82,47,-0.023170732,0.023170732
1937,CIN,0.35,80,28,0.373333333,75,28,-0.023333333,0.023333333
1969,STL,0.525,80,42,0.548780488,82,45,-0.023780488,0.023780488
1884,PHI,0.333333333,57,19,0.357142857,56,20,-0.023809524,0.023809524
2003,KCR,0.5,80,40,0.524390244,82,43,-0.024390244,0.024390244
1913,NYY,0.36,75,27,0.384615385,78,30,-0.024615385,0.024615385
2001,SEA,0.703703704,81,57,0.728395062,81,59,-0.024691358,0.024691358
1990,STL,0.419753086,81,34,0.444444444,81,36,-0.024691358,0.024691358
1976,ATL,0.419753086,81,34,0.444444444,81,36,-0.024691358,0.024691358
1971,CLE,0.358024691,81,29,0.382716049,81,31,-0.024691358,0.024691358
2018,ARI,0.49382716,81,40,0.518518519,81,42,-0.024691358,0.024691358
2016,PIT,0.469135802,81,38,0.49382716,81,40,-0.024691358,0.024691358
2013,MIN,0.395061728,81,32,0.419753086,81,34,-0.024691358,0.024691358
2004,ANA,0.555555556,81,45,0.580246914,81,47,-0.024691358,0.024691358
2004,BAL,0.469135802,81,38,0.49382716,81,40,-0.024691358,0.024691358
2002,CIN,0.469135802,81,38,0.49382716,81,40,-0.024691358,0.024691358
1999,NYY,0.592592593,81,48,0.617283951,81,50,-0.024691358,0.024691358
1993,ATL,0.62962963,81,51,0.654320988,81,53,-0.024691358,0.024691358
1991,KCR,0.49382716,81,40,0.518518519,81,42,-0.024691358,0.024691358
1986,PIT,0.382716049,81,31,0.407407407,81,33,-0.024691358,0.024691358
1985,ATL,0.395061728,81,32,0.419753086,81,34,-0.024691358,0.024691358
1983,BOS,0.469135802,81,38,0.49382716,81,40,-0.024691358,0.024691358
1983,PIT,0.50617284,81,41,0.530864198,81,43,-0.024691358,0.024691358
1974,CHC,0.395061728,81,32,0.419753086,81,34,-0.024691358,0.024691358
1964,SFG,0.543209877,81,44,0.567901235,81,46,-0.024691358,0.024691358
2004,PHI,0.518518519,81,42,0.543209877,81,44,-0.024691358,0.024691358
2018,CHW,0.37037037,81,30,0.395061728,81,32,-0.024691358,0.024691358
2006,TEX,0.481481481,81,39,0.50617284,81,41,-0.024691358,0.024691358
2018,STL,0.530864198,81,43,0.555555556,81,45,-0.024691358,0.024691358
2015,TEX,0.530864198,81,43,0.555555556,81,45,-0.024691358,0.024691358
2012,NYM,0.444444444,81,36,0.469135802,81,38,-0.024691358,0.024691358
2006,SDP,0.530864198,81,43,0.555555556,81,45,-0.024691358,0.024691358
2005,BAL,0.444444444,81,36,0.469135802,81,38,-0.024691358,0.024691358
1983,CIN,0.444444444,81,36,0.469135802,81,38,-0.024691358,0.024691358
1982,LAD,0.530864198,81,43,0.555555556,81,45,-0.024691358,0.024691358
1941,CHW,0.481012658,79,38,0.506493506,77,39,-0.025480848,0.025480848
1944,DET,0.551282051,78,43,0.576923077,78,45,-0.025641026,0.025641026
1957,NYY,0.623376623,77,48,0.649350649,77,50,-0.025974026,0.025974026
1954,BRO,0.584415584,77,45,0.61038961,77,47,-0.025974026,0.025974026
1958,CHC,0.454545455,77,35,0.480519481,77,37,-0.025974026,0.025974026
1945,PHI,0.285714286,77,22,0.311688312,77,24,-0.025974026,0.025974026
1975,BOS,0.580246914,81,47,0.607594937,79,48,-0.027348023,0.027348023
2001,BAL,0.375,80,30,0.402439024,82,33,-0.027439024,0.027439024
1995,ATL,0.611111111,72,44,0.638888889,72,46,-0.027777778,0.027777778
1995,BOS,0.583333333,72,42,0.611111111,72,44,-0.027777778,0.027777778
1994,COL,0.438596491,57,25,0.466666667,60,28,-0.028070175,0.028070175
1912,WSH,0.576923077,78,45,0.605263158,76,46,-0.028340081,0.028340081
1971,MIL,0.414634146,82,34,0.443037975,79,35,-0.028403828,0.028403828
1937,CHC,0.58974359,78,46,0.618421053,76,47,-0.028677463,0.028677463
1948,CLE,0.607594937,79,48,0.636363636,77,49,-0.0287687,0.0287687
1966,NYM,0.395061728,81,32,0.425,80,34,-0.029938272,0.029938272
1981,PIT,0.431372549,51,22,0.461538462,52,24,-0.030165913,0.030165913
1975,CAL,0.432098765,81,35,0.4625,80,37,-0.030401235,0.030401235
1914,BOS,0.556962025,79,44,0.5875,80,47,-0.030537975,0.030537975
1979,STL,0.512195122,82,42,0.543209877,81,44,-0.031014755,0.031014755
2015,CLE,0.4875,80,39,0.518518519,81,42,-0.031018519,0.031018519
1996,BAL,0.524390244,82,43,0.555555556,81,45,-0.031165312,0.031165312
2018,LAD,0.548780488,82,45,0.580246914,81,47,-0.031466426,0.031466426
1923,BRO,0.474358974,78,37,0.506493506,77,39,-0.032134532,0.032134532
1953,MLN,0.569620253,79,45,0.602564103,78,47,-0.032943849,0.032943849
1917,CHC,0.454545455,77,35,0.4875,80,39,-0.032954545,0.032954545
2019,ARI,0.482142857,56,27,0.515151515,66,34,-0.033008658,0.033008658
1972,HOU,0.532467532,77,41,0.565789474,76,43,-0.033321941,0.033321941
1967,BAL,0.454545455,77,35,0.488095238,84,41,-0.033549784,0.033549784
1891,CIN,0.388059701,67,26,0.422535211,71,30,-0.03447551,0.03447551
2019,TOR,0.393442623,61,24,0.428571429,63,27,-0.035128806,0.035128806
1928,BOS,0.351351351,74,26,0.3875,80,31,-0.036148649,0.036148649
2019,ATL,0.566666667,60,34,0.603174603,63,38,-0.036507937,0.036507937
1881,PRO,0.534883721,43,23,0.571428571,42,24,-0.03654485,0.03654485
1994,OAK,0.428571429,56,24,0.465517241,58,27,-0.036945813,0.036945813
2017,MIN,0.50617284,81,41,0.543209877,81,44,-0.037037037,0.037037037
2017,WSN,0.580246914,81,47,0.617283951,81,50,-0.037037037,0.037037037
2016,ARI,0.407407407,81,33,0.444444444,81,36,-0.037037037,0.037037037
2014,BOS,0.419753086,81,34,0.456790123,81,37,-0.037037037,0.037037037
2013,HOU,0.296296296,81,24,0.333333333,81,27,-0.037037037,0.037037037
2009,PHI,0.555555556,81,45,0.592592593,81,48,-0.037037037,0.037037037
2006,DET,0.567901235,81,46,0.604938272,81,49,-0.037037037,0.037037037
2006,PHI,0.50617284,81,41,0.543209877,81,44,-0.037037037,0.037037037
2005,CHC,0.469135802,81,38,0.50617284,81,41,-0.037037037,0.037037037
2000,CHW,0.567901235,81,46,0.604938272,81,49,-0.037037037,0.037037037
1999,CLE,0.580246914,81,47,0.617283951,81,50,-0.037037037,0.037037037
1999,TBD,0.407407407,81,33,0.444444444,81,36,-0.037037037,0.037037037
1993,NYM,0.345679012,81,28,0.382716049,81,31,-0.037037037,0.037037037
1993,SFG,0.617283951,81,50,0.654320988,81,53,-0.037037037,0.037037037
1992,BAL,0.530864198,81,43,0.567901235,81,46,-0.037037037,0.037037037
1981,CIN,0.592592593,54,32,0.62962963,54,34,-0.037037037,0.037037037
1973,CLE,0.419753086,81,34,0.456790123,81,37,-0.037037037,0.037037037
1969,PHI,0.37037037,81,30,0.407407407,81,33,-0.037037037,0.037037037
1968,STL,0.580246914,81,47,0.617283951,81,50,-0.037037037,0.037037037
2018,NYM,0.456790123,81,37,0.49382716,81,40,-0.037037037,0.037037037
1999,LAD,0.456790123,81,37,0.49382716,81,40,-0.037037037,0.037037037
1984,PHI,0.481481481,81,39,0.518518519,81,42,-0.037037037,0.037037037
1968,CAL,0.395061728,81,32,0.432098765,81,35,-0.037037037,0.037037037
1967,CLE,0.444444444,81,36,0.481481481,81,39,-0.037037037,0.037037037
2004,SDP,0.518518519,81,42,0.555555556,81,45,-0.037037037,0.037037037
1911,STL,0.455696203,79,36,0.493670886,79,39,-0.037974684,0.037974684
2019,DET,0.283333333,60,17,0.322033898,59,19,-0.038700565,0.038700565
1915,CLE,0.350649351,77,27,0.38961039,77,30,-0.038961039,0.038961039
1959,CLE,0.558441558,77,43,0.597402597,77,46,-0.038961039,0.038961039
1957,STL,0.545454545,77,42,0.584415584,77,45,-0.038961039,0.038961039
1954,MLN,0.558441558,77,43,0.597402597,77,46,-0.038961039,0.038961039
1924,PHI,0.342105263,76,26,0.381578947,76,29,-0.039473684,0.039473684
1885,CHC,0.75,56,42,0.789473684,57,45,-0.039473684,0.039473684
1994,FLA,0.423728814,59,25,0.464285714,56,26,-0.040556901,0.040556901
1908,DET,0.564102564,78,44,0.605263158,76,46,-0.041160594,0.041160594
1968,SFG,0.518518519,81,42,0.56097561,82,46,-0.042457091,0.042457091
1961,PHI,0.282051282,78,22,0.324675325,77,25,-0.042624043,0.042624043
1878,IND,0.357142857,28,10,0.4,35,14,-0.042857143,0.042857143
1968,CIN,0.487804878,82,40,0.530864198,81,43,-0.043059319,0.043059319
1915,PHA,0.256756757,74,19,0.3,80,24,-0.043243243,0.043243243
1905,PHI,0.513157895,76,39,0.556962025,79,44,-0.043804131,0.043804131
1928,WSH,0.4625,80,37,0.506666667,75,38,-0.044166667,0.044166667
1947,CLE,0.487179487,78,38,0.53164557,79,42,-0.044466082,0.044466082
1939,NYY,0.675324675,77,52,0.72,75,54,-0.044675325,0.044675325
1926,DET,0.481481481,81,39,0.526315789,76,40,-0.044834308,0.044834308
1967,STL,0.604938272,81,49,0.65,80,52,-0.045061728,0.045061728
1948,NYG,0.480519481,77,37,0.525641026,78,41,-0.045121545,0.045121545
1951,CHW,0.5,78,39,0.545454545,77,42,-0.045454545,0.045454545
1977,TOR,0.3125,80,25,0.358024691,81,29,-0.045524691,0.045524691
2019,MIN,0.580645161,62,36,0.627118644,59,37,-0.046473483,0.046473483
1906,BRO,0.407894737,76,31,0.454545455,77,35,-0.046650718,0.046650718
1915,SLM,0.524390244,82,43,0.571428571,77,44,-0.047038328,0.047038328
1908,CHC,0.602564103,78,47,0.65,80,52,-0.047435897,0.047435897
1940,PHI,0.303797468,79,24,0.351351351,74,26,-0.047553883,0.047553883
1912,NYG,0.644736842,76,49,0.692307692,78,54,-0.04757085,0.04757085
1942,SLB,0.519480519,77,40,0.567567568,74,42,-0.048087048,0.048087048
1972,PHI,0.35443038,79,28,0.402597403,77,31,-0.048167023,0.048167023
1947,CHW,0.426666667,75,32,0.475,80,38,-0.048333333,0.048333333
2014,LAD,0.555555556,81,45,0.604938272,81,49,-0.049382716,0.049382716
1993,CHW,0.555555556,81,45,0.604938272,81,49,-0.049382716,0.049382716
1988,LAD,0.555555556,81,45,0.604938272,81,49,-0.049382716,0.049382716
1996,TOR,0.432098765,81,35,0.481481481,81,39,-0.049382716,0.049382716
1996,MIL,0.469135802,81,38,0.518518519,81,42,-0.049382716,0.049382716
1984,ATL,0.469135802,81,38,0.518518519,81,42,-0.049382716,0.049382716
1999,TOR,0.49382716,81,40,0.543209877,81,44,-0.049382716,0.049382716
1976,BAL,0.518518519,81,42,0.567901235,81,46,-0.049382716,0.049382716
1966,DET,0.518518519,81,42,0.567901235,81,46,-0.049382716,0.049382716
1979,MIN,0.481481481,81,39,0.530864198,81,43,-0.049382716,0.049382716
1969,MON,0.296296296,81,24,0.345679012,81,28,-0.049382716,0.049382716
2018,ATL,0.530864198,81,43,0.580246914,81,47,-0.049382716,0.049382716
2018,SDP,0.382716049,81,31,0.432098765,81,35,-0.049382716,0.049382716
2017,CLE,0.604938272,81,49,0.654320988,81,53,-0.049382716,0.049382716
2015,SEA,0.444444444,81,36,0.49382716,81,40,-0.049382716,0.049382716
2013,CHC,0.382716049,81,31,0.432098765,81,35,-0.049382716,0.049382716
2012,MIN,0.382716049,81,31,0.432098765,81,35,-0.049382716,0.049382716
2003,TOR,0.50617284,81,41,0.555555556,81,45,-0.049382716,0.049382716
1984,BOS,0.50617284,81,41,0.555555556,81,45,-0.049382716,0.049382716
1976,CIN,0.604938272,81,49,0.654320988,81,53,-0.049382716,0.049382716
1912,PIT,0.586666667,75,44,0.636363636,77,49,-0.04969697,0.04969697
1939,BOS,0.56,75,42,0.61038961,77,47,-0.05038961,0.05038961
1981,ATL,0.44,50,22,0.49122807,57,28,-0.05122807,0.05122807
1972,BAL,0.493506494,77,38,0.545454545,77,42,-0.051948052,0.051948052
1951,SLB,0.311688312,77,24,0.363636364,77,28,-0.051948052,0.051948052
1912,PHI,0.453333333,75,34,0.506493506,77,39,-0.053160173,0.053160173
2019,BAL,0.295081967,61,18,0.35,60,21,-0.054918033,0.054918033
1911,BSN,0.253333333,75,19,0.308641975,81,25,-0.055308642,0.055308642
1995,MON,0.430555556,72,31,0.486111111,72,35,-0.055555556,0.055555556
1995,HOU,0.5,72,36,0.555555556,72,40,-0.055555556,0.055555556
1942,PHA,0.328947368,76,25,0.384615385,78,30,-0.055668016,0.055668016
1981,TOR,0.320754717,53,17,0.377358491,53,20,-0.056603774,0.056603774
1964,KCA,0.320987654,81,26,0.37804878,82,31,-0.057061126,0.057061126
1944,CHC,0.448717949,78,35,0.506329114,79,40,-0.057611165,0.057611165
1911,NYY,0.467532468,77,36,0.526315789,76,40,-0.058783322,0.058783322
1953,PHA,0.346153846,78,27,0.405063291,79,32,-0.058909445,0.058909445
1958,NYY,0.564102564,78,44,0.623376623,77,48,-0.059274059,0.059274059
1954,CHW,0.576923077,78,45,0.636363636,77,49,-0.059440559,0.059440559
1944,PHI,0.367088608,79,29,0.426666667,75,32,-0.059578059,0.059578059
1906,BOS,0.285714286,77,22,0.346153846,78,27,-0.06043956,0.06043956
1876,BSN,0.527777778,36,19,0.588235294,34,20,-0.060457516,0.060457516
1968,NYY,0.475609756,82,39,0.536585366,82,44,-0.06097561,0.06097561
2017,HOU,0.592592593,81,48,0.654320988,81,53,-0.061728395,0.061728395
2014,SEA,0.50617284,81,41,0.567901235,81,46,-0.061728395,0.061728395
2010,CHC,0.432098765,81,35,0.49382716,81,40,-0.061728395,0.061728395
2005,CHW,0.580246914,81,47,0.641975309,81,52,-0.061728395,0.061728395
2001,HOU,0.543209877,81,44,0.604938272,81,49,-0.061728395,0.061728395
1988,CAL,0.432098765,81,35,0.49382716,81,40,-0.061728395,0.061728395
2014,KCR,0.518518519,81,42,0.580246914,81,47,-0.061728395,0.061728395
2014,TBR,0.444444444,81,36,0.50617284,81,41,-0.061728395,0.061728395
2005,ARI,0.444444444,81,36,0.50617284,81,41,-0.061728395,0.061728395
1992,TEX,0.444444444,81,36,0.50617284,81,41,-0.061728395,0.061728395
1982,ATL,0.518518519,81,42,0.580246914,81,47,-0.061728395,0.061728395
1971,LAD,0.518518519,81,42,0.580246914,81,47,-0.061728395,0.061728395
1994,MON,0.615384615,52,32,0.677419355,62,42,-0.062034739,0.062034739
1994,MIL,0.428571429,56,24,0.491525424,59,29,-0.062953995,0.062953995
1994,ATL,0.563636364,55,31,0.627118644,59,37,-0.06348228,0.06348228
1882,PIT,0.459459459,37,17,0.523809524,42,22,-0.064350064,0.064350064
1884,RIC,0.227272727,22,5,0.291666667,24,7,-0.064393939,0.064393939
1962,WSA,0.3375,80,27,0.402439024,82,33,-0.064939024,0.064939024
2019,SFG,0.467741935,62,29,0.533333333,60,32,-0.065591398,0.065591398
1918,SLB,0.433962264,53,23,0.5,70,35,-0.066037736,0.066037736
1907,NYY,0.426666667,75,32,0.493506494,77,38,-0.066839827,0.066839827
1986,MON,0.45,80,36,0.518518519,81,42,-0.068518519,0.068518519
1995,CHC,0.472222222,72,34,0.541666667,72,39,-0.069444444,0.069444444
1987,BAL,0.37804878,82,31,0.45,80,36,-0.07195122,0.07195122
1928,CLE,0.363636364,77,28,0.435897436,78,34,-0.072261072,0.072261072
1957,MLN,0.576923077,78,45,0.649350649,77,50,-0.072427572,0.072427572
1980,CAL,0.37037037,81,30,0.443037975,79,35,-0.072667604,0.072667604
2019,BOS,0.483870968,62,30,0.557377049,61,34,-0.073506081,0.073506081
1890,BAL,0.363636364,22,8,0.4375,16,7,-0.073863636,0.073863636
2009,ATL,0.49382716,81,40,0.567901235,81,46,-0.074074074,0.074074074
1982,MON,0.49382716,81,40,0.567901235,81,46,-0.074074074,0.074074074
1971,CAL,0.432098765,81,35,0.50617284,81,41,-0.074074074,0.074074074
1962,LAA,0.49382716,81,40,0.567901235,81,46,-0.074074074,0.074074074
2003,MIL,0.382716049,81,31,0.456790123,81,37,-0.074074074,0.074074074
1977,SEA,0.358024691,81,29,0.432098765,81,35,-0.074074074,0.074074074
2007,NYM,0.50617284,81,41,0.580246914,81,47,-0.074074074,0.074074074
1997,BAL,0.567901235,81,46,0.641975309,81,52,-0.074074074,0.074074074
1977,TEX,0.543209877,81,44,0.617283951,81,50,-0.074074074,0.074074074
1916,BSN,0.525641026,78,41,0.6,80,48,-0.074358974,0.074358974
1938,BRO,0.418918919,74,31,0.493506494,77,38,-0.074587575,0.074587575
1979,CHW,0.417721519,79,33,0.49382716,81,40,-0.076105642,0.076105642
1954,STL,0.428571429,77,33,0.506493506,77,39,-0.077922078,0.077922078
1923,NYY,0.605263158,76,46,0.684210526,76,52,-0.078947368,0.078947368
1940,NYG,0.434210526,76,33,0.513157895,76,39,-0.078947368,0.078947368
2016,ATL,0.382716049,81,31,0.4625,80,37,-0.079783951,0.079783951
1882,BAL,0.212121212,33,7,0.292682927,41,12,-0.080561715,0.080561715
1906,CHC,0.708860759,79,56,0.789473684,76,60,-0.080612925,0.080612925
1999,CIN,0.548780488,82,45,0.62962963,81,51,-0.080849142,0.080849142
1923,CHW,0.4,75,30,0.481481481,81,39,-0.081481481,0.081481481
1994,NYY,0.578947368,57,33,0.660714286,56,37,-0.081766917,0.081766917
1875,PHI,0.484848485,33,16,0.567567568,37,21,-0.082719083,0.082719083
1933,WSH,0.605263158,76,46,0.688311688,77,53,-0.08304853,0.08304853
1913,WSH,0.538461538,78,42,0.623376623,77,48,-0.084915085,0.084915085
1986,NYY,0.5125,80,41,0.597560976,82,49,-0.085060976,0.085060976
1935,NYY,0.554054054,74,41,0.64,75,48,-0.085945946,0.085945946
1984,CAL,0.456790123,81,37,0.543209877,81,44,-0.086419753,0.086419753
1973,MIN,0.456790123,81,37,0.543209877,81,44,-0.086419753,0.086419753
2011,CHW,0.444444444,81,36,0.530864198,81,43,-0.086419753,0.086419753
2005,CLE,0.530864198,81,43,0.617283951,81,50,-0.086419753,0.086419753
1980,MIL,0.487804878,82,40,0.575,80,46,-0.087195122,0.087195122
1981,CLE,0.462962963,54,25,0.551020408,49,27,-0.088057445,0.088057445
1871,TRO,0.411764706,17,7,0.5,12,6,-0.088235294,0.088235294
1875,NHV,0.111111111,27,3,0.2,20,4,-0.088888889,0.088888889
1953,CHW,0.525641026,78,41,0.615384615,78,48,-0.08974359,0.08974359
1939,SLB,0.230769231,78,18,0.320512821,78,25,-0.08974359,0.08974359
1902,CHC,0.430555556,72,31,0.521126761,71,37,-0.090571205,0.090571205
1979,NYM,0.341463415,82,28,0.432098765,81,35,-0.090635351,0.090635351
2011,FLA,0.397435897,78,31,0.488095238,84,41,-0.090659341,0.090659341
1917,STL,0.487179487,78,38,0.578947368,76,44,-0.091767881,0.091767881
1929,NYG,0.506493506,77,39,0.6,75,45,-0.093506494,0.093506494
1976,NYY,0.5625,80,45,0.658227848,79,52,-0.095727848,0.095727848
1994,CAL,0.365079365,63,23,0.461538462,52,24,-0.096459096,0.096459096
1953,BOS,0.5,76,38,0.597402597,77,46,-0.097402597,0.097402597
1994,STL,0.410714286,56,23,0.508474576,59,30,-0.097760291,0.097760291
